...1,Marca:,Modelo Base:,Versão:,Ano:,Combustível:,Propulsão:,Configuração:,Garantia:,Lugares:,Portas:,Porte:,Procedência:,Valor FIPE:,Alimentação:,Aspiração:,cilindros,tipo_cilindro,Comando de Válvulas:,Disposição:,Instalação:,Razão de Compressão:,Válvulas por Cilindro:,Variação do Comando:,Acoplamento:,Câmbio:,Quantidade de Marchas:,Tração:,Pneus Dianteiros:,Pneus Traseiros:,Freios Dianteiros:,Freios Traseiros:,Suspensão Dianteira:,Elemento Elástico da Suspensão:,Suspensão Traseira:,Assistência de Direção:,Coeficiente de Arrasto:,url,id,Plataforma:,Código do Câmbio:,Acionamento do Comando:,Observações:,Código do Motor:,Geração:,Série:,Tuchos:,Pneu Estepe:,Capacidade de Bateria:,Potência de recarga:,Viscosidade do óleo:,valor_fipe,valor_data,garantia_em_anos,valvulas_por_cilindro,quantidade_de_marchas,geracao,coeficiente_de_arrasto
776,Cadillac,Escalade,Escalade ESV 6.2 V8,2008,Gasolina,Combustão,SUV,1 ano,6,4,Médio,Importado,NA,Injeção multiponto,Natural,8,em V,"no bloco, corrente",Longitudinal,Dianteiro,"10,5:1",2,Admissão,Conversor de torque,Automático,6,Traseira,265/65 R18,265/65 R18,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,42",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,L99,NA,NA,Hidráulicos,NA,NA,NA,NA,NA,NA,1,2,6,NA,0.42
777,Caterham,Seven,Seven CSR 2.3,2016,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Importado,NA,Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,12:1,4,NA,Embreagem monodisco a seco,Manual,6,Traseira,195/45 R15,245/40 R15,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo De Dion,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,Motor Ford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,NA,NA
778,Caterham,Seven,Seven 160 0.66 Turbo,2016,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Importado,NA,Injeção multiponto,Turbocompressor,3,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"8,5:1",4,NA,Embreagem monodisco a seco,Manual,5,Traseira,155/65 R14,155/65 R14,Disco sólido,Tambor,"Independente, braços sobrepostos",Mola helicoidal,Eixo De Dion,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,Motor Suzuki,K6A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,NA,NA
779,Cbt,Javali,Javali 2.9 Turbodiesel 4x4,1990,Diesel,Combustão,Jipe,1 ano,4,2,Médio,Nacional,R$ 28.000 (09/2024),Injeção indireta,Turbocompressor,3,em linha,no bloco,Longitudinal,Dianteiro,"16,1:1",2,NA,Embreagem monodisco a seco,Manual,4,Integral temporária,NA,NA,Disco sólido,Tambor,Eixo rígido,NA,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,09/2024,1,2,4,NA,NA
780,Cbt,Javali,Javali 3.9 4x4,1988,Diesel,Combustão,Jipe,1 ano,4,2,Médio,Nacional,R$ 15.844 (09/2024),Injeção indireta,Natural,4,em linha,no bloco,Longitudinal,Dianteiro,"16,1:1",2,NA,Embreagem monodisco a seco,Manual,4,Integral temporária,NA,NA,Disco sólido,Tambor,Eixo rígido,NA,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15844,09/2024,1,2,4,NA,NA
781,Chamonix,356,356 Super 90 1.9 Cabriolet,2006,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Nacional,NA,Injeção multiponto,Natural,4,opostos horizontalmente,Único no cabeçote,Longitudinal,Traseiro,9:1,2,NA,Embreagem monodisco a seco,Manual,4,Traseira,185/60 R15,185/60 R15,Disco sólido,Tambor,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braço arrastado",Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,NA,NA
782,Chamonix,550,550 Spyder 2.0,2000,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Nacional,NA,Injeção multiponto,Natural,4,em linha,"Único no cabeçote, correia dentada",Longitudinal,Central,10:1,2,NA,Conversor de torque,Automático,4,Traseira,195/60 R15,195/60 R15,Disco ventilado,Disco sólido,NA,NA,NA,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,AP-2000,NA,NA,Hidráulicos,NA,NA,NA,NA,NA,NA,1,2,4,NA,NA
783,Chana,Cargo,Cargo 1.0,2010,Gasolina,Combustão,Picape,1 ano,2,2,Compacto,Importado,R$ 15.024 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Transversal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Dianteira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15024,09/2024,1,2,5,NA,NA
784,Chana,Family,Family 1.0,2008,Gasolina,Combustão,Van,1 ano,8,4,Compacto,Importado,R$ 12.575 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Transversal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12575,09/2024,1,2,5,NA,NA
785,Changan,Ministar,Ministar CD 1.0 8V,2012,Gasolina,Combustão,Picape,2 anos,2,2,Compacto,Importado,R$ 22.328 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22328,09/2024,2,2,5,NA,NA
786,Changan,Ministar,Ministar CS 1.0 8V,2011,Gasolina,Combustão,Picape,2 anos,2,2,Compacto,Importado,R$ 17.972 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17972,09/2024,2,2,5,NA,NA
787,Changan,Ministar,Ministar CE 1.0 8V,2011,Gasolina,Combustão,Picape,2 anos,2,2,Compacto,Importado,R$ 21.760 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21760,09/2024,2,2,5,NA,NA
788,Chery,Tiggo 7,Tiggo 7 Sport 1.5,2025,Flex,Combustão,SUV,5 anos,5,4,Médio,Nacional,R$ 125.687 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,125/80 R17,NA,NA,NA,125687,09/2024,5,4,9,NA,NA
789,Chery,Tiggo 5x,Tiggo 5x Sport 1.5,2024,Flex,Combustão,SUV,3 anos,5,4,Compacto,Nacional,R$ 121.652 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,215/60 R17,215/60 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,215/60 R17,NA,NA,NA,121652,09/2024,3,4,9,NA,NA
790,Chery,Tiggo 5x,Tiggo 5x Pro Hybrid Max Drive 1.5,2024,Flex,Híbrido leve,SUV,3 anos,5,4,Compacto,Nacional,R$ 159.946 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/55 R18,225/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,225/60 R17,NA,NA,NA,159946,09/2024,3,4,9,NA,NA
791,Chery,Tiggo 5x,Tiggo 5x Pro 1.5,2024,Flex,Combustão,SUV,3 anos,5,4,Compacto,Nacional,NA,Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/55 R18,225/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,225/60 R17,NA,NA,NA,NA,NA,3,4,9,NA,NA
792,Chery,Tiggo 7,Tiggo 7 Pro Hybrid Max Drive 1.5,2024,Flex,Híbrido leve,SUV,3 anos,5,4,Médio,Nacional,R$ 172.800 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,125/80 R17,NA,NA,NA,172800,09/2024,3,4,9,NA,NA
793,Chery,Tiggo 8,Tiggo 8 Pro Hybrid 1.5,2024,Eletricidade/gasolina,Híbrido plug-in,SUV,3 anos,7,4,Grande,Importado,NA,Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,11,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,NA,Corrente,NA,SQRE4T15C,NA,NA,NA,Kit de reparo e enchimento,"19,3 kWh",NA,NA,NA,NA,3,4,11,NA,NA
794,Chery,Tiggo 8,Tiggo 8 Max Drive 1.6,2024,Gasolina,Combustão,SUV,3 anos,7,4,Grande,Nacional,R$ 162.727 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,162727,09/2024,3,4,7,NA,NA
795,Chery,Tiggo 8,Tiggo 8 Founders Edition 1.6,2024,Gasolina,Combustão,SUV,3 anos,7,4,Grande,Nacional,R$ 162.727 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,162727,09/2024,3,4,7,NA,NA
796,Chery,Arrizo 6,Arrizo 6 Pro Hybrid 1.5,2023,Flex,Híbrido leve,Sedã,3 anos,5,4,Médio,Importado,R$ 149.005 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,M1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,125/70 R16,NA,NA,NA,149005,09/2024,3,4,9,NA,0.28
797,Chery,Arrizo 6,Arrizo 6 Pro 1.5,2023,Flex,Combustão,Sedã,3 anos,5,4,Médio,Nacional,R$ 139.527 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,M1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,125/70 R16,NA,NA,NA,139527,09/2024,3,4,9,NA,0.28
798,Chery,Tiggo 3x,Tiggo 3x Pro 1.0 Turbo,2022,Flex,Combustão,Hatch,3 anos,5,4,Compacto,Nacional,R$ 95.497 (09/2024),Injeção multiponto,Turbocompressor,3,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão e escape,Conversor de torque,CVT,9,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,38",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,Corrente,NA,NA,NA,NA,NA,125/70 R16,NA,NA,NA,95497,09/2024,3,4,9,NA,0.38
799,Chery,Tiggo 3x,Tiggo 3x Plus 1.0 Turbo,2022,Flex,Combustão,Hatch,3 anos,5,4,Compacto,Nacional,R$ 91.058 (09/2024),Injeção multiponto,Turbocompressor,3,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão e escape,Conversor de torque,CVT,9,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,38",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,Corrente,NA,NA,NA,NA,NA,125/70 R16,NA,NA,NA,91058,09/2024,3,4,9,NA,0.38
800,Chery,Tiggo 5x,Tiggo 5x Pro Hybrid 1.5,2023,Flex,Híbrido leve,SUV,3 anos,5,4,Compacto,Nacional,R$ 161.738 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/55 R18,225/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,NA,NA,NA,NA,225/60 R17,NA,NA,NA,161738,09/2024,3,4,9,NA,NA
801,Chery,Tiggo 5x,Tiggo 5x Pro 1.5 Turbo,2023,Flex,Combustão,SUV,3 anos,5,4,Compacto,Nacional,R$ 147.679 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/55 R18,225/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,225/60 R17,NA,NA,NA,147679,09/2024,3,4,9,NA,NA
802,Chery,Tiggo 7,Tiggo 7 Pro Max Drive 1.6,2023,Gasolina,Combustão,SUV,3 anos,5,4,Médio,Nacional,R$ 188.239 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,188239,09/2024,3,4,7,NA,NA
803,Chery,Tiggo 7,Tiggo 7 Pro Hybrid 1.5,2023,Flex,Híbrido leve,SUV,3 anos,5,4,Médio,Nacional,R$ 190.242 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,NA,NA,NA,NA,125/80 R17,NA,NA,NA,190242,09/2024,3,4,9,NA,NA
804,Chery,Tiggo 8,Tiggo 8 TXS Max Drive 1.6,2023,Gasolina,Combustão,SUV,3 anos,7,4,Grande,Nacional,R$ 202.073 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,202073,09/2024,3,4,7,NA,NA
805,Chery,Tiggo 8,Tiggo 8 TXS 1.6 Turbo,2021,Gasolina,Combustão,SUV,3 anos,7,4,Médio,Nacional,R$ 138.477 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,NA,NA,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,138477,09/2024,3,4,7,NA,NA
806,Chery,Tiggo 8,Tiggo 8 Founders Edition 1.6 Turbo,2023,Gasolina,Combustão,SUV,3 anos,7,4,Grande,Nacional,R$ 202.365 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,202365,09/2024,3,4,7,NA,NA
807,Chery,Arrizo 6,Arrizo 6 Pro 1.5 Turbo,2022,Flex,Combustão,Sedã,3 anos,5,4,Médio,Nacional,R$ 132.389 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,M1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,125/70 R16,NA,NA,NA,132389,09/2024,3,4,9,NA,0.28
808,Chery,Icar,Icar EQ1 Tech,2022,Eletricidade,Elétrico,Hatch,3 anos,4,2,Subcompacto,Importado,R$ 129.351 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Traseira,165/65 R15,165/65 R15,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., McPherson",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,Kit de reparo e enchimento,"30,8 kWh",NA,NA,129351,09/2024,3,NA,1,NA,NA
809,Chery,Tiggo 2,Tiggo 2 Smile 1.5 AT,2022,Flex,Combustão,Hatch,3 anos,5,4,Compacto,Nacional,R$ 74.345 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, corrente",Transversal,Dianteiro,"10,5:1",4,Admissão,Conversor de torque,Automático,4,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74345,09/2024,3,4,4,NA,NA
810,Chery,Tiggo 5x,Tiggo 5x T 1.5 Turbo,2022,Flex,Combustão,SUV,3 anos,5,4,Compacto,Nacional,R$ 95.622 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Transversal,Dianteiro,"9,5:1",4,Admissão,Embreagem dupla a seco,Automatizado,6,Dianteira,215/60 R17,215/60 R17,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,6DCT250,NA,NA,SQRE4T15B,NA,NA,NA,125/80 R15,NA,NA,NA,95622,09/2024,3,4,6,NA,NA
811,Chery,Tiggo 7,Tiggo 7 T 1.5,2022,Flex,Combustão,SUV,3 anos,5,4,Médio,Nacional,R$ 103.783 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Embreagem dupla a seco,Automatizado,6,Dianteira,225/65 R17,225/65 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,6DCT250,Corrente,NA,SQRE4T15B,NA,NA,NA,125/80 R17,NA,NA,NA,103783,09/2024,3,4,6,NA,NA
812,Chery,Tiggo 7,Tiggo 7 Pro 1.6 Turbo,2022,Gasolina,Combustão,SUV,3 anos,5,4,Médio,Nacional,R$ 168.382 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R15,NA,NA,NA,168382,09/2024,3,4,7,NA,NA
813,Chery,Tiggo 8,Tiggo 8 Pro Hybrid 1.5,2022,Gasolina/eletricidade,Híbrido plug-in,SUV,3 anos,7,4,Grande,Importado,R$ 264.609 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,11,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,NA,Corrente,NA,SQRE4T15C,NA,NA,NA,Kit de reparo e enchimento,"19,3 kWh",NA,NA,264609,09/2024,3,4,11,NA,NA
814,Chery,Arrizo 5,Arrizo 5 RXS 1.5 Turbo,2021,Flex,Combustão,Sedã,3 anos,5,4,Compacto,Nacional,R$ 69.702 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,M1X,CVT25,NA,NA,SQRE4T15B,NA,NA,NA,NA,NA,NA,NA,69702,09/2024,3,4,9,NA,NA
815,Chery,Arrizo 5,Arrizo 5 RTS 1.5 Turbo,2021,Flex,Combustão,Sedã,3 anos,5,4,Compacto,Nacional,R$ 73.795 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,M1X,CVT25,NA,NA,SQRE4T15B,NA,NA,NA,125/70 R16,NA,NA,NA,73795,09/2024,3,4,9,NA,NA
