ID,infoteinimento,infoteinimento_n
912,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
913,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
914,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
915,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
916,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
917,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
918,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",185
919,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
920,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
921,"CD player ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Roteador Wi-Fi ,Termômetro da água do motor ,Volante multifuncional",234
922,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",207
923,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",207
924,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",207
928,"CD player ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Rádio ,Termômetro da água do motor ,Volante multifuncional",136
929,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
930,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
931,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
932,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
933,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
934,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
935,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
936,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
937,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
938,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Roteador Wi-Fi ,Volante multifuncional",214
939,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Rádio ,Volante multifuncional",96
940,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
941,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Volante multifuncional",163
942,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,DVD player ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Leitor de cartão de memória ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",248
943,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,DVD player ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Leitor de cartão de memória ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",248
944,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Head-up display ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",259
945,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
946,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",264
947,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",214
948,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",214
949,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",302
951,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",267
952,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
953,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",168
955,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
956,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",214
957,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",229
958,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Rádio ,Termômetro da água do motor",101
959,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
960,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Rádio",51
961,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
962,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Rádio",51
963,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",267
964,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
965,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
966,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",267
967,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
968,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
969,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Head-up display ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Termômetro da água do motor ,Volante multifuncional",259
970,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
971,"Carregador de celular por indução ,Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",264
972,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
973,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
974,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",168
975,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",168
976,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Rádio ,Volante multifuncional",108
978,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
979,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
980,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Rádio ,Serviço de concierge ,Volante multifuncional",223
981,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Rádio ,Volante multifuncional",108
982,"Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Rádio ,Volante multifuncional",108
983,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",267
984,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",267
985,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Espelhamento da tela do celular ,Indicador de temperatura externa ,Informação de trânsito em tempo real ,Navegador GPS ,Rádio ,Serviço de concierge ,Termômetro da água do motor ,Volante multifuncional",267
986,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
987,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
988,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
989,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
990,"Computador de bordo ,Conexão Bluetooth ,Conexão USB ,Conta-giros ,Indicador de temperatura externa ,Rádio ,Termômetro da água do motor ,Volante multifuncional",159
